,avg,std
154,254.6599792907067,163.10364206249577
155,271.6497540771421,166.03471025945674
156,289.2024333419622,166.26218943215144
157,305.63486927258606,163.87190315241034
158,318.2573129691949,159.03983453823136
159,323.58956769350243,152.31276641924583
160,319.9760548796272,144.4792431171697
161,307.4065493140047,135.44189956577975
162,287.81491069117266,124.55062550019062
163,265.1478125808957,111.97477573537736
164,242.83782034688068,98.70080967398184
165,222.4543101216671,86.1009537643115
166,204.6633445508672,75.38608311355505
167,188.9776080766244,66.93806674435376
168,174.82850116489774,60.45569012980548
169,161.68159461558375,55.64707574462071
170,149.07274139269998,52.176013761393776
171,136.7975666580378,49.56061065172136
172,125.00465959099145,47.162811719071634
173,114.07338855811545,44.61235425644246
174,104.40758477866943,41.58478409376163
175,96.33794977996376,38.516118799043404
176,90.02769867978255,35.50101461778773
177,85.22767279316594,32.91457051295661
178,81.61674864095262,30.94882374190901
179,79.26210199326948,29.447563147708724
180,77.9444732073518,28.321279943166463
181,77.37975666580378,27.504899885745726
182,77.64923634480974,26.946057442842474
183,78.8728967123997,26.587926468265696
184,80.90266632151177,26.623477960342846
185,83.86500129433082,27.253197216531603
186,88.0195443955475,28.70853389327558
187,93.52769867978255,31.775070966588356
188,100.93748382086461,36.958685689932274
189,110.58607300025886,43.76772857239812
190,123.13926999741133,51.62896078463253
191,139.47320735179912,60.79524752738356
192,160.92984726896194,71.97585126675023
193,187.75368884286823,83.14747281362334
194,219.54853740616102,92.46612976559395
195,253.9930106135128,99.07460615673268
196,286.3354905513849,103.70128650225338
197,310.6149365777893,106.83020598954202
198,319.68754853740614,112.1628931178513
199,310.15946155837435,123.51351901373413
200,284.2705151436707,135.86038168403553
201,247.79627232720682,141.41614176986027
202,208.8820864612995,138.4504168897145
203,175.08024851151956,127.63208567622007
204,148.53339373543878,112.84728769308612
205,130.4733367848822,98.51539969537349
206,120.63706963499871,89.0229244045533
207,117.3630597980844,85.49575291293026
208,119.26844421434119,86.12079456419347
209,124.60056950556562,88.58163963451089
210,132.2481232202951,88.3941612534158
211,141.89024074553456,83.78839461241421
212,153.69272586073,82.64519266708889
213,168.37341444473208,87.0367435741154
214,186.59332125291223,94.30584179112535
215,208.17551126067823,100.45725384823506
216,231.42712917421693,104.9906091936875
217,251.5591509189749,107.25005707908734
218,265.24773492104583,109.57949998943447
219,268.08943826041934,111.95048621594644
220,260.8484338596945,115.30147290991832
221,246.4373543877815,118.87615792954665
222,228.15519026663216,120.58488434177976
223,210.29666062645612,121.00815296866524
224,195.37393217706446,120.5060414250047
225,184.56277504530158,119.35306190126077
226,177.9966347398395,117.59605208849835
227,175.8105099663474,115.36440177237108
228,176.98149106911725,111.41527031045342
229,181.04530157908363,108.10552158952044
230,187.02096815946155,109.6049601763415
231,194.3466217965312,115.7990192478618
232,202.48433859694538,123.7220689695763
233,210.8429976702045,128.69375227141495
234,219.09681594615583,126.49023028050937
235,227.51151954439555,123.94702366109817
236,236.45534558633187,128.01923862740426
237,245.7349210458193,137.918175495693
238,255.06691690396065,151.05483641356741
239,263.99818793683664,162.0569165788914
240,271.924540512555,166.1446248652589
241,278.7364742428165,162.94481304115706
242,284.3429976702045,155.16444270052295
243,289.4537923893347,151.58054128919605
244,294.26003106393995,154.6861128290048
245,298.6762878591768,158.60406918843282
246,302.7781516955734,158.7021559033705
247,306.35205798602124,158.28954618044972
248,309.4082319440849,159.34730255494165
249,311.67564069376135,159.3860223175873
250,312.8801449650531,160.30553721566616
251,312.6809474501683,161.11653222973567
252,310.5746828889464,159.2497539481178
253,306.77336267149883,157.13021016228214
254,301.41768055915094,155.64833266587402
255,294.5588920528087,154.54070331339938
256,286.08089567693503,153.15889703221447
257,275.9637587367331,150.5763506038582
258,264.4807144706187,151.4052967752254
259,251.9311415997929,152.22852768069015
260,238.40771421175253,150.39540330840336
261,223.87004918457157,145.08336822001468
262,208.47812580895678,142.02272544745588
263,192.33083096039348,142.19115902509904
264,175.45029769609113,141.41154848098233
265,158.03766502718094,137.33780165275283
266,140.4180688584002,132.93152182570785
267,123.22184830442662,127.41415252446038
268,106.43437742687031,113.35975085003604
269,90.74449909396841,96.27184768477962
270,76.62697385451722,82.10083025830406
271,64.03481749935284,75.34169263422119
272,53.13189231167486,75.24617171642393
273,43.63098628009319,75.85632029190016
274,35.355682112347914,72.12723587524584
275,28.09448615066011,62.34815676065336
276,22.132539477090344,51.99468336335278
277,17.19207869531452,40.0349041267246
278,13.187419104323064,29.292102362674406
279,10.24087496764173,26.84120939587993
280,7.832643023556821,31.203657032412337
281,6.018767797048926,33.399127514040245
282,4.611053585296402,26.401316988049818
283,3.3538700491845717,13.191438359243481
284,2.4829148330313227,7.07192116447253
285,1.9466735697644317,5.247437271422293
286,1.5780481491069118,4.151331574299146
287,1.368366554491328,3.305515687667792
288,1.2371214082319442,2.7308648406043767
289,1.1419880921563552,2.3844033043178725
290,1.1093709552161533,2.2861155482902964
291,1.1109241522133058,2.1753906222808044
292,1.1664509448615066,2.118968243117069
293,1.2518767797048926,2.1553636623655943
294,1.4121149365777892,2.270926957643073
295,1.4154801967382864,2.4112598432442893
296,1.730261454827854,2.6443778582673167
297,1.9940460781775822,2.8509374663282188
298,2.4093968418327725,3.1495242007041635
299,2.93398912762102,3.56265494878702
